SubscriptionID;ActionType;ProcessingDate;CreditSource;Amount;NbrNewspapers
497126;EN;21/01/2008;COM;1.04;1
497675;EN;05/01/2009;COM;0.852;1
497675;EN;05/01/2009;COM;0.852;1
498130;EN;15/01/2008;COM;0;1
502118;EN;19/03/2009;COM;0;1
502135;EN;19/03/2009;COM;0;1
504355;EN;19/03/2009;COM;0;1
508507;EN;19/03/2009;COM;0;1
508527;EN;19/03/2009;COM;0;1
510987;EN;06/01/2009;COM;0.852;1
514442;EN;08/10/2009;COM;0.852;1
515000;PO;16/03/2009;SUB;206.1777;0
515769;EN;19/03/2009;COM;0;1
519943;EN;19/03/2009;COM;0;1
520031;EN;19/03/2009;COM;0;1
524052;EN;19/03/2009;COM;0;1
524052;EN;17/07/2009;COM;0.852;1
527734;EN;02/03/2009;COM;0.852;1
528752;EN;05/05/2008;COM;0.9737;1
529751;EN;19/03/2009;COM;0;1
531544;EN;10/07/2009;COM;0;1
531597;EN;10/07/2009;COM;0;1
531625;EN;19/03/2009;COM;0;1
531626;EN;19/03/2009;COM;0;1
535327;EN;22/06/2009;COM;0.852;1
535327;EN;22/06/2009;COM;0.852;1
535434;EN;19/03/2009;COM;0;1
536108;EN;19/03/2009;COM;0;1
536421;EN;19/03/2009;COM;0;1
536484;EN;10/07/2009;COM;0;1
536527;EN;19/03/2009;COM;0;1
537247;EN;19/03/2009;COM;0;1
539032;EN;22/07/2009;COM;0.852;1
540756;EN;19/03/2009;COM;0;1
541464;CC;20/02/2008;SUB;37.5;0
542207;EN;10/12/2009;COM;0.852;1
542217;EN;02/03/2009;COM;0.852;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;22/02/2008;COM;0.8947;1
544011;EN;25/02/2008;COM;0.8947;1
544011;EN;25/02/2008;COM;0.8947;1
544011;EN;25/02/2008;COM;0.8947;1
544011;CC;25/02/2008;SUB;68;0
544764;EN;19/12/2007;COM;0.6316;1
545064;EN;01/07/2008;COM;0.56;1
545064;EN;01/07/2008;COM;0.56;1
545064;EN;01/07/2008;COM;0.56;1
547472;EN;19/03/2009;COM;0;1
550092;EN;28/05/2008;COM;0.9737;1
559447;EN;19/03/2009;COM;0;1
559456;EN;19/03/2009;COM;0;1
561474;EN;10/07/2009;COM;0;1
566228;EN;09/10/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
566652;EN;09/04/2009;COM;0.852;1
568122;EN;19/03/2009;COM;0;1
568580;EN;02/03/2009;COM;0.852;1
568921;EN;19/03/2009;COM;0;1
571854;EN;14/10/2009;COM;0.8191;1
572276;EN;03/07/2009;COM;0.8191;1
574028;EN;05/01/2009;COM;0.8118;1
575505;EN;21/01/2008;COM;0.56;1
577258;EN;28/07/2008;COM;0.7208;1
577258;EN;18/08/2008;COM;0.7208;1
577258;EN;21/01/2009;COM;0.7208;1
577416;EN;19/03/2009;COM;0;1
585904;EN;25/03/2008;COM;1.04;1
586859;EN;19/03/2009;COM;0;1
586912;EN;18/08/2008;COM;0.9079;1
587034;EN;26/05/2008;COM;0;1
587842;EN;18/12/2009;COM;0.852;1
589242;EN;13/02/2008;COM;0.56;1
589242;EN;05/03/2008;COM;0.56;1
589242;EN;05/03/2008;COM;0.56;1
589242;EN;05/03/2008;COM;0.56;1
589242;EN;05/03/2008;COM;0.56;1
589242;EN;05/03/2008;COM;0.56;1
589242;EN;05/03/2008;COM;0.56;1
592376;EN;22/12/2008;COM;0.8191;1
592376;EN;22/12/2008;COM;0.8191;1
592582;EN;02/06/2009;COM;0.852;1
592582;EN;02/06/2009;COM;0.852;1
592583;EN;08/10/2008;COM;0.9079;1
59337;CC;18/10/2007;SUB;36.3056;0
59341;CC;18/10/2007;SUB;36.3056;0
597357;EN;19/03/2009;COM;0;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
598802;EN;14/02/2008;COM;0.56;1
599694;PO;30/11/2009;SUB;118.4244;0
608515;EN;19/03/2009;COM;0;1
610139;EN;19/03/2009;COM;0;1
612366;EN;31/03/2008;COM;0.56;1
612366;EN;31/03/2008;COM;0.56;1
612626;EN;19/03/2009;COM;0;1
61403;EN;16/04/2008;COM;0.8191;1
617769;EN;17/04/2008;COM;0.8629;1
625968;EN;19/03/2009;COM;0;1
62603;CC;01/12/2007;COM;1;0
62603;CC;01/12/2007;COM;1.2;0
62604;EN;01/02/2008;COM;0.7658;1
62604;EN;01/02/2008;COM;0.7658;1
62671;CC;23/08/2007;COM;1;
62671;CC;23/08/2007;COM;1.2;
62673;EN;05/01/2009;COM;0.8118;1
62674;CC;09/06/2008;COM;1;0
62674;CC;09/06/2008;COM;1.2;0
630550;EN;03/08/2009;COM;0.852;1
631271;EN;10/07/2009;COM;0;1
632482;EN;10/07/2009;COM;0;1
634462;EN;19/03/2009;COM;0;1
635148;EN;10/07/2009;COM;0;1
636831;EN;24/11/2009;COM;0.852;1
636831;EN;24/11/2009;COM;0.852;1
639625;EN;10/12/2009;COM;0.852;1
64045;CC;01/12/2007;COM;1;0
64045;CC;01/12/2007;COM;1.2;0
643038;EN;08/05/2008;COM;0;1
64675;PO;;COM;229;0
647161;EN;13/07/2009;COM;0.852;1
647166;EN;22/09/2009;COM;0.852;1
650212;EN;19/03/2009;COM;0;1
651288;EN;14/12/2009;COM;0.852;1
658879;EN;20/07/2009;COM;0.7568;1
658879;EN;20/07/2009;COM;0.7568;1
661649;EN;24/06/2008;COM;1.1;1
661649;EN;24/06/2008;COM;1.1;1
663800;EN;22/04/2008;COM;1.1;1
66428;CC;22/11/2006;COM;1.2;
66710;CC;22/12/2006;COM;1.2;
66886;CC;01/12/2007;COM;1;0
674732;CC;16/06/2008;SUB;40;0
675499;EN;14/01/2010;COM;0.852;1
675499;EN;08/03/2010;COM;0.852;1
675734;EN;10/07/2009;COM;0;1
67617;EN;15/01/2008;COM;0;1
676547;EN;10/03/2010;COM;0.852;1
676547;EN;11/03/2010;COM;0.852;1
681987;EN;19/05/2008;COM;0;1
681987;EN;19/05/2008;COM;0;1
681987;EN;19/05/2008;COM;0;1
681987;EN;19/05/2008;COM;0;1
681987;EN;19/05/2008;COM;0;1
681987;EN;19/05/2008;COM;0;1
683761;EN;30/04/2010;COM;0.852;1
693071;EN;10/07/2009;COM;0;1
693222;EN;19/03/2009;COM;0;1
695341;EN;03/07/2008;COM;1.04;1
695341;EN;03/07/2008;COM;1.04;1
695341;EN;03/07/2008;COM;1.04;1
695341;EN;03/07/2008;COM;1.04;1
695341;EN;03/07/2008;COM;1.04;1
695341;EN;03/07/2008;COM;1.04;1
695341;EN;03/07/2008;COM;1.04;1
699752;EN;19/03/2009;COM;0;1
70005;EN;21/08/2008;COM;0.8191;1
700599;EN;12/08/2009;COM;0.852;1
701840;EN;22/09/2008;COM;0;1
701840;PO;;COM;1;0
702616;CC;21/08/2009;SUB;51.7;0
704322;CC;26/11/2009;SUB;37.4214;0
70448;EN;10/07/2008;COM;0.8191;1
705551;EN;08/02/2010;COM;1.1;1
705701;EN;10/08/2009;COM;0.7208;1
707231;EN;05/01/2009;COM;0.9474;1
707801;EN;03/03/2009;COM;0.9474;1
707821;EN;03/03/2009;COM;0.9474;1
707821;EN;03/03/2009;COM;0.9474;1
707837;EN;19/03/2009;COM;0;1
709081;EN;19/03/2009;COM;0;1
709126;EN;19/03/2009;COM;0;1
709126;EN;25/05/2009;COM;0;1
711604;EN;03/03/2009;COM;0.9474;1
711604;EN;03/03/2009;COM;0.9474;1
714100;EN;19/03/2009;COM;0;1
718094;CC;30/06/2010;SUB;42.5987;0
718278;EN;19/03/2009;COM;0;1
719570;EN;10/07/2009;COM;0;1
722632;EN;06/01/2010;COM;0.852;1
73005;CC;01/12/2007;COM;1;0
730408;EN;26/11/2008;COM;0.8191;1
730408;EN;23/04/2009;COM;0.8191;1
730478;EN;11/12/2008;COM;0.8191;1
730478;EN;19/03/2009;COM;0;1
73050;CC;01/12/2007;COM;1;0
73050;CC;01/12/2007;COM;1.2;0
73052;CC;23/08/2007;COM;1;
73052;CC;23/08/2007;COM;1.2;
733655;EN;12/08/2008;COM;0.9079;1
73395;EN;19/03/2009;COM;0;1
735048;EN;03/05/2010;COM;0.852;1
736394;CC;04/03/2010;SUB;99.681;0
73644;CC;01/02/2007;COM;68;
73768;CC;23/08/2007;COM;1;
73768;CC;23/08/2007;COM;1.2;
738088;EN;10/09/2008;COM;0.8568;1
738088;EN;10/09/2008;COM;0.8568;1
741706;CC;17/05/2010;SUB;59.6382;0
742962;EN;22/03/2010;COM;0.852;1
743739;EN;06/10/2009;COM;0.852;1
743739;EN;01/02/2010;COM;0.852;1
745014;EN;07/10/2009;COM;0.852;1
745074;EN;26/06/2009;COM;0.9474;1
745074;EN;28/07/2009;COM;0.9474;1
745074;EN;28/07/2009;COM;0.9474;1
745212;CC;08/08/2008;SUB;40;0
74614;EN;16/04/2008;COM;0.8118;1
74614;EN;16/04/2008;COM;0.8118;1
750526;EN;30/10/2009;COM;0.852;1
750526;EN;16/04/2010;COM;0.852;1
75358;CC;08/12/2005;COM;10.13;
756448;EN;16/07/2009;COM;0.7208;1
756792;EN;09/01/2009;COM;1.1;1
757811;EN;07/06/2010;COM;0.852;1
76420;CC;01/12/2007;COM;1.2;0
76449;CC;01/12/2007;COM;1;0
76449;CC;01/12/2007;COM;1.2;0
767857;EN;23/08/2010;COM;0.852;1
77004;CC;14/03/2007;COM;1.2;
773542;EN;07/01/2010;COM;0.852;1
776519;EN;14/08/2009;COM;0.9474;1
776519;EN;14/08/2009;COM;0.9474;1
776519;EN;14/08/2009;COM;0.9474;1
776519;EN;14/08/2009;COM;0.9474;1
77663;CC;;COM;1;0
77663;CC;;COM;1.2;0
77667;EN;15/01/2008;COM;0;1
777053;EN;19/03/2009;COM;0;1
77714;EN;01/08/2008;COM;0.8118;1
77714;EN;05/01/2009;COM;0.8118;1
777525;EN;23/08/2010;COM;0.852;1
780904;EN;25/02/2010;COM;0;1
781214;EN;19/03/2009;COM;0;1
782573;EN;02/03/2009;COM;1.0132;1
782898;EN;19/03/2009;COM;0;1
783132;EN;19/03/2009;COM;0;1
783441;EN;06/01/2009;COM;1.0132;1
783456;EN;05/01/2009;COM;1.0132;1
784279;EN;23/07/2010;COM;0.852;1
784279;EN;23/07/2010;COM;0.852;1
784690;EN;26/10/2009;COM;0.852;1
784690;EN;30/11/2009;COM;0.852;1
784950;CC;13/08/2010;SUB;33.227;0
78563;CC;01/12/2007;COM;1;0
78565;CC;01/12/2007;COM;1;0
789432;EN;21/09/2009;COM;0.8191;1
791450;CC;11/09/2008;SUB;40.8438;0
792067;EN;19/03/2009;COM;0;1
794597;EN;19/03/2009;COM;0;1
795257;EN;19/03/2009;COM;0;1
795629;EN;26/09/2008;COM;1.1;1
795629;EN;26/09/2008;COM;1.1;1
795629;EN;26/09/2008;COM;1.1;1
795629;EN;26/09/2008;COM;1.1;1
795629;EN;26/09/2008;COM;1.1;1
795974;EN;24/12/2008;COM;0.8415;1
795974;EN;19/03/2009;COM;0;1
79720;CC;;COM;1;0
797369;EN;19/03/2009;COM;0;1
798019;EN;25/09/2008;COM;0.56;1
798837;EN;08/09/2010;COM;0.852;1
798837;EN;08/09/2010;COM;0.852;1
798837;EN;08/09/2010;COM;0.852;1
798837;EN;08/09/2010;COM;0.852;1
799488;EN;19/03/2009;COM;0;1
800168;EN;06/07/2009;COM;1.1;1
800168;CC;03/08/2009;SUB;14.3;0
802175;EN;19/03/2009;COM;0;1
802880;EN;14/01/2009;COM;0.8568;1
802928;EN;19/03/2009;COM;0;1
803197;EN;21/09/2010;COM;0.852;1
803520;EN;10/07/2009;COM;0;1
803693;CC;02/09/2009;SUB;14.7434;0
804545;EN;19/01/2009;COM;0;1
804723;EN;23/12/2009;COM;0;1
804723;EN;12/07/2010;COM;0.852;1
805379;EN;13/10/2008;COM;0.6;1
805569;EN;19/03/2009;COM;0;1
806399;EN;17/10/2008;COM;0.9079;1
808508;EN;19/03/2009;COM;0;1
81460;CC;01/12/2007;COM;1;0
81463;CC;01/12/2007;COM;1.2;0
81463;CC;01/12/2007;COM;1;0
81527;CC;23/08/2007;COM;1.1;
81527;EN;15/01/2008;COM;0;1
81783;CC;01/12/2007;COM;1;0
81783;CC;01/12/2007;COM;1.2;0
81786;CC;04/10/2006;COM;6.47;
820069;EN;03/08/2010;COM;0.852;1
820069;EN;03/08/2010;COM;0.852;1
820850;EN;20/10/2008;COM;0.9079;1
820850;EN;20/10/2008;COM;0.9079;1
820850;EN;20/10/2008;COM;0.9079;1
820850;EN;20/10/2008;COM;0.9079;1
820850;EN;20/10/2008;COM;0.9079;1
820850;EN;20/10/2008;COM;0.9079;1
820850;EN;20/10/2008;COM;0.9079;1
820850;EN;20/10/2008;COM;0.9079;1
820850;EN;03/11/2008;COM;0.9079;1
820850;EN;06/11/2008;COM;0.9079;1
820850;EN;06/11/2008;COM;0.9079;1
820850;EN;06/11/2008;COM;0.9079;1
820850;EN;06/11/2008;COM;0.9079;1
820850;EN;06/11/2008;COM;0.9079;1
820850;EN;12/11/2008;COM;0.9079;1
82377;CC;23/08/2007;COM;1;
82377;CC;23/08/2007;COM;1.2;
82571;CC;01/12/2007;COM;1.2;0
82571;CC;01/12/2007;COM;1;0
829807;EN;05/11/2008;COM;0.4868;1
82999;EN;26/05/2008;COM;0;1
83000;CC;;COM;1;0
830149;EN;19/03/2009;COM;0;1
831378;EN;19/03/2009;COM;0;1
833298;EN;03/11/2008;COM;0.56;1
834469;EN;10/11/2008;COM;0.9737;1
834469;EN;10/11/2008;COM;0.9737;1
834618;EN;04/11/2008;COM;0.9737;1
839808;EN;10/07/2009;COM;0;1
843326;EN;19/03/2009;COM;0;1
843509;EN;10/11/2008;COM;0.8191;1
84377;CC;01/12/2007;COM;1.2;0
84377;CC;01/12/2007;COM;1;0
843970;EN;02/03/2009;COM;0.8191;1
845881;EN;19/03/2009;COM;0;1
84799;EN;27/12/2007;COM;0.7451;1
853538;EN;12/11/2010;COM;0.852;1
853538;EN;12/11/2010;COM;0.852;1
853681;EN;04/08/2009;COM;0.9474;1
855165;EN;16/11/2010;COM;0.852;1
855165;EN;16/11/2010;COM;0.852;1
855815;EN;19/03/2009;COM;0;1
855847;EN;19/01/2009;COM;0.939;1
856738;EN;27/01/2010;COM;0.852;1
858415;EN;27/11/2008;COM;0;1
858415;EN;27/11/2008;COM;0;1
858415;EN;27/11/2008;COM;0;1
859722;EN;25/05/2009;COM;1.0132;1
859722;EN;17/06/2009;COM;1.0132;1
859898;EN;27/10/2009;COM;0.9474;1
859898;EN;27/10/2009;COM;0.9474;1
859898;EN;27/10/2009;COM;0.9474;1
859943;EN;10/07/2009;COM;0;1
861178;EN;19/03/2009;COM;0;1
861892;EN;24/12/2010;COM;0.8783;1
861961;EN;22/12/2009;COM;0.7324;1
862012;EN;19/03/2009;COM;0;1
86756;EN;03/12/2007;COM;0.773;1
869269;EN;29/06/2010;COM;0.8783;1
869603;EN;15/02/2010;COM;0.8783;1
869777;EN;12/07/2010;COM;0.8783;1
873661;PO;16/02/2010;SUB;239.7729;0
873795;PO;16/07/2010;SUB;124.717;0
87508;CC;22/02/2007;COM;1.2;
875100;EN;24/12/2010;COM;0.8783;1
875591;EN;24/11/2010;COM;0.8783;1
87600;CC;22/11/2006;COM;6.03;
878445;EN;06/01/2011;COM;0.8783;1
879899;CC;16/02/2010;SUB;228.3551;0
880643;EN;23/11/2009;COM;0.9474;1
881218;EN;21/10/2010;COM;0.8783;1
882684;EN;30/04/2010;COM;0.8783;1
883459;EN;18/11/2010;COM;0.8783;1
883459;EN;18/11/2010;COM;0.8783;1
885935;EN;03/08/2010;COM;0.8783;1
885989;CC;27/01/2010;SUB;245.0426;0
88665;PO;;COM;235;0
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
88692;EN;30/07/2008;COM;0.8191;1
891799;EN;29/04/2010;COM;0;1
892413;EN;27/04/2009;COM;0.9079;1
895462;EN;27/09/2010;COM;0.8783;1
89693;CC;01/12/2007;COM;1.1;0
896988;EN;30/04/2010;COM;0.8783;1
897201;EN;04/01/2010;COM;0;1
897222;EN;05/01/2010;COM;0.8783;1
897222;EN;05/01/2010;COM;0.8783;1
899677;PO;16/02/2010;SUB;231.8683;0
900560;EN;03/03/2009;COM;0.939;1
900560;EN;03/03/2009;COM;0.939;1
900560;EN;05/03/2009;COM;0.939;1
900560;EN;05/03/2009;COM;0.939;1
901541;EN;19/03/2009;COM;0;1
902264;EN;19/03/2009;COM;0;1
902975;EN;19/03/2009;COM;0;1
903257;PO;16/06/2010;SUB;207.2762;0
905978;CC;15/04/2010;SUB;217.8157;0
906444;EN;19/03/2009;COM;0;1
90781;EN;30/03/2008;COM;0;1
912658;EN;19/03/2009;COM;0;1
913302;EN;19/03/2009;COM;0;1
913695;EN;15/10/2010;COM;0.8783;1
913695;EN;28/10/2010;COM;0;1
915187;EN;02/09/2010;COM;0.8783;1
915187;EN;24/09/2010;COM;0.8783;1
915187;EN;24/09/2010;COM;0.8783;1
915187;EN;01/10/2010;COM;0.8783;1
915187;EN;01/10/2010;COM;0.8783;1
915187;EN;01/10/2010;COM;0.8783;1
915187;EN;13/01/2011;COM;0.8783;1
915628;EN;23/06/2009;COM;1.0132;1
915628;EN;23/06/2009;COM;1.0132;1
916960;EN;19/03/2009;COM;0;1
917320;EN;10/07/2009;COM;0;1
917340;EN;08/12/2010;COM;0.8783;1
917340;EN;21/12/2010;COM;0.8783;1
917340;EN;23/12/2010;COM;0.8783;1
917340;EN;29/12/2010;COM;0.8783;1
917340;EN;29/12/2010;COM;0.8783;1
917340;EN;29/12/2010;COM;0.8783;1
917510;EN;19/03/2009;COM;0;1
918523;EN;05/01/2009;COM;0.852;1
91867;EN;10/03/2008;COM;0.9737;1
91867;EN;25/03/2008;COM;0;1
921103;EN;22/11/2010;COM;0.8783;1
921435;EN;11/10/2010;COM;0.8116;1
921435;EN;28/10/2010;COM;0.8116;1
921436;EN;19/03/2009;COM;0;1
922260;EN;15/06/2009;COM;1.0132;1
922427;EN;23/11/2009;COM;0.7568;1
922619;EN;09/02/2009;COM;0.9474;1
923108;EN;05/11/2010;COM;0.8783;1
923108;EN;17/11/2010;COM;0.8783;1
923108;EN;26/11/2010;COM;0.8783;1
923108;EN;26/11/2010;COM;0.8783;1
923108;EN;26/11/2010;COM;0.8783;1
923108;EN;26/11/2010;COM;0.8783;1
924195;CC;26/01/2009;SUB;48;0
924543;EN;26/07/2010;COM;0.8116;1
92473;CC;22/02/2006;COM;5.07;
92474;EN;25/03/2008;COM;0;1
926682;EN;01/04/2009;COM;1.0132;1
92720;EN;25/03/2008;COM;0;1
928931;PO;16/12/2009;SUB;31.9441;0
928972;EN;19/01/2010;COM;0.8191;1
929077;CC;15/02/2010;SUB;263.4867;0
932196;EN;26/04/2010;COM;0.8783;1
932196;EN;26/04/2010;COM;0.8783;1
932196;EN;26/04/2010;COM;0.8783;1
93436;CC;04/12/2008;COM;1.2;0
93436;CC;04/12/2008;COM;1;0
935225;EN;03/08/2010;COM;0.8783;1
935225;EN;03/08/2010;COM;0.8783;1
935225;EN;03/08/2010;COM;0.8783;1
935225;EN;05/08/2010;COM;0.8783;1
935225;EN;05/08/2010;COM;0.8783;1
935225;EN;05/08/2010;COM;0.8783;1
935290;EN;19/03/2009;COM;0;1
935635;EN;09/07/2010;COM;0.8783;1
93595;CC;01/12/2007;COM;1.2;0
93595;CC;01/12/2007;COM;1;0
93600;CC;01/12/2007;COM;1;0
93600;CC;01/12/2007;COM;1.2;0
936131;EN;22/07/2010;COM;0.8783;1
936131;EN;20/12/2010;COM;0.8783;1
936813;EN;10/07/2009;COM;0;1
936976;CC;03/03/2009;TRA;1;0
936976;EN;19/03/2009;COM;0;1
937406;PO;31/01/2010;SUB;256.0733;0
93773;EN;23/01/2009;COM;0.8191;1
93773;EN;23/01/2009;COM;0.8191;1
93773;EN;23/01/2009;COM;0.8191;1
93773;EN;20/10/2009;COM;0.8191;1
93773;EN;20/10/2009;COM;0.8191;1
93773;EN;10/12/2009;COM;0.8191;1
93773;EN;22/12/2009;COM;0.8191;1
93773;EN;22/12/2009;COM;0.8191;1
93774;CC;23/08/2007;COM;1;
93774;CC;23/08/2007;COM;1.2;
93774;EN;07/07/2008;COM;0.7608;1
938997;EN;19/03/2009;COM;0;1
940618;EN;19/03/2009;COM;0;1
940922;NC;;SUB;0;5
94157;CC;23/07/2007;COM;1;
94157;CC;23/07/2007;COM;1.2;
94210;CC;23/08/2007;COM;3.4;
94210;CC;23/08/2007;COM;1;
94210;CC;23/08/2007;COM;1.2;
94214;CC;22/11/2006;COM;3.77;
94214;CC;01/12/2007;COM;1;0
94214;CC;01/12/2007;COM;1.2;0
942883;EN;25/11/2010;COM;0.8783;1
942933;PO;16/06/2010;SUB;178.2927;0
943343;EN;05/02/2009;COM;0.852;1
943343;EN;05/02/2009;COM;0.852;1
94456;CC;01/12/2007;COM;1;0
94456;CC;01/12/2007;COM;1.2;0
94525;CC;23/07/2007;COM;1;
94525;CC;23/07/2007;COM;1.2;
947916;EN;02/03/2009;COM;0.8447;1
94856;CC;;COM;1.2;0
94856;CC;;COM;1;0
95456;CC;23/08/2007;COM;1;
95456;CC;23/08/2007;COM;1.2;
961016;EN;03/03/2009;COM;0.58;1
961016;EN;03/03/2009;COM;0.58;1
961257;EN;11/02/2009;COM;0.7872;1
964954;EN;08/09/2010;COM;0.8783;1
96646;EN;15/10/2008;COM;0.753;1
96676;EN;19/05/2008;COM;0.8191;1
96676;EN;19/05/2008;COM;0.8191;1
966815;EN;27/07/2010;COM;0.8783;1
96797;CC;01/12/2007;COM;1.2;0
96797;CC;01/12/2007;COM;1;0
968271;EN;24/12/2010;COM;0.8783;1
968500;EN;20/12/2010;COM;0.8783;1
96883;EN;19/03/2009;COM;0;1
96883;EN;24/08/2009;COM;0.8191;1
96910;EN;19/03/2009;COM;0;1
96911;CC;05/03/2008;COM;1;0
96911;CC;05/03/2008;COM;1.2;0
97079;EN;19/03/2009;COM;0;1
97080;CC;02/06/2008;COM;1.2;0
97080;CC;02/06/2008;COM;1;0
971034;CC;19/02/2009;SUB;9.16;0
971530;EN;11/02/2009;COM;0.5789;1
971870;EN;19/03/2009;COM;0;1
973909;EN;28/09/2009;COM;1.0132;1
97895;CC;01/12/2007;COM;1.2;0
97895;CC;01/12/2007;COM;1;0
981028;EN;28/12/2010;COM;0.8783;1
981118;EN;30/07/2009;COM;2.2532;1
981302;EN;19/10/2009;COM;0.9474;1
981740;CC;12/03/2009;SUB;45.375;0
98221;EN;19/03/2009;COM;0;1
98222;CC;01/12/2007;COM;1;0
98222;CC;01/12/2007;COM;1.2;0
983333;EN;11/03/2009;COM;0.52;1
983333;EN;11/03/2009;COM;0.52;1
984928;EN;11/03/2009;COM;0.9474;1
984928;EN;11/03/2009;COM;0.9474;1
984928;EN;11/03/2009;COM;0.9474;1
98784;CC;01/12/2007;COM;1;0
98784;CC;01/12/2007;COM;1.2;0
993108;EN;16/03/2009;COM;0.852;1
993108;EN;11/05/2009;COM;0.852;1
993445;EN;05/03/2009;COM;0.7105;1
993445;EN;05/03/2009;COM;0.7105;1
993445;EN;05/03/2009;COM;0.7105;1
993910;EN;30/07/2009;COM;0.5789;1
995875;EN;30/07/2009;COM;1.0132;1
997458;EN;23/07/2010;COM;0.8783;1
997458;EN;26/07/2010;COM;0.8783;1
999521;EN;26/08/2010;COM;0.8783;1
