CustomerID;Gender;DOB;District;ZIP;StreeID
217498;M;18/03/1958;5;3530;38357
924200;M;29/08/1946;7;9120;68958
457626;F;01/01/1900;1;2930;29063
86326;M;01/03/1953;5;3582;40085
910761;F;04/01/1955;1;2150;15025
111822;M;01/01/1900;5;3970;47948
463520;NA;01/01/1900;5;3940;47207
65845;F;21/10/1948;5;3500;37604
682366;M;28/11/1942;1;2860;27547
873174;M;09/10/1946;5;3582;40017
182665;M;30/09/1958;5;3621;41632
996984;F;01/01/1900;5;3600;40598
978484;M;01/01/1900;5;3990;48495
657277;M;31/10/1942;1;2650;25377
942652;M;27/06/1938;5;3630;41923
989670;F;26/12/1957;5;3920;46505
496215;M;05/11/1950;1;2260;17331
498253;M;17/07/1972;1;2980;30321
290946;M;01/01/1900;5;3670;42975
82273;M;23/02/1950;5;3540;38661
74201;M;22/01/1920;5;3690;43486
676066;M;13/12/1968;1;2100;14468
939503;M;27/05/1957;1;2540;23257
302264;M;07/11/1972;5;3620;41315
112844;M;29/12/1954;5;3990;48501
119196;M;01/01/1900;5;3512;38061
305699;M;01/01/1900;5;3920;46669
502939;M;23/06/1953;5;3680;43361
819555;M;02/04/1945;1;2630;25101
788987;M;16/07/1948;1;2530;23084
853146;F;14/12/1967;1;2940;29183
47838;M;04/09/1942;5;3740;44458
86358;M;16/11/1943;5;3582;39924
456965;M;03/01/1958;1;2540;23341
652488;M;03/11/1937;1;2910;28566
592674;F;04/03/1954;5;3980;48102
91934;M;24/04/1943;5;3630;41722
78097;M;24/05/1946;5;3500;37555
789276;M;04/12/1954;1;2235;16689
746325;M;28/04/1974;5;3520;38218
3407;M;23/01/1948;5;3980;48134
687779;M;17/03/1970;1;2960;29932
666594;M;20/04/1952;1;2390;20264
871626;F;10/04/1966;5;3600;110297
737895;M;27/06/1939;1;2547;23414
812585;M;21/03/1952;5;3920;46786
660517;M;08/01/1932;1;2660;25693
686219;M;29/11/1956;1;2390;20270
917305;M;01/01/1900;5;3550;39106
464236;M;03/04/1953;1;2100;14506
124958;M;17/11/1942;5;3690;43479
817139;M;20/12/1957;1;2830;26757
1115400;M;15/08/1958;1;2547;23415
657317;M;06/08/1945;1;2530;23124
277687;M;09/10/1954;1;2560;23869
687593;M;27/11/1958;1;2360;19566
308255;F;13/07/1962;1;2390;20254
752751;F;19/08/1958;5;3990;48371
191238;M;14/09/1951;5;3680;43275
105605;M;01/01/1900;5;3900;46080
906333;M;22/03/1974;1;2400;20325
650965;M;23/05/1946;1;2627;25005
297747;M;14/02/1965;1;2290;18045
127683;M;10/02/1950;5;3910;46394
211012;F;19/08/1945;5;3700;43905
677858;M;11/10/1965;1;2320;18663
117633;M;01/01/1900;5;3583;40232
463981;M;01/01/1900;5;3590;40317
67311;F;01/01/1900;5;3582;39924
81801;M;08/03/1953;5;3530;38346
623726;M;27/02/1948;1;2930;29095
300916;M;10/03/1964;1;2250;17018
659999;M;30/06/1953;1;2950;29323
755559;M;11/08/1957;1;2200;15810
56411;M;01/01/1900;1;2360;19675
778138;M;11/08/1967;1;2230;111384
32077;M;05/01/1940;5;3680;43376
85124;M;10/09/1938;5;3570;39574
119843;M;30/01/1947;5;3530;38418
667493;M;28/05/1960;1;2540;23314
767381;M;11/02/1974;1;2018;13261
89498;F;01/01/1900;5;3600;41132
465192;M;21/02/1943;5;3500;37489
650636;M;12/03/1947;1;2650;25511
817242;M;01/01/1900;5;3770;44734
79179;M;28/10/1947;5;3511;37991
281829;M;06/02/1936;5;3581;39823
98386;M;12/04/1958;5;3720;43981
781304;M;01/01/1900;1;2950;29307
196322;M;07/04/1957;5;3945;47416
307780;F;17/05/1955;7;9120;69106
255251;M;18/11/1973;5;3650;42372
100029;F;02/04/1962;5;3740;44394
273439;M;30/04/1947;5;3890;45921
40148;M;24/05/1946;5;3500;37482
943090;F;01/01/1900;1;2800;26244
662103;M;05/10/1927;1;2520;22872
61758;F;18/04/1951;5;3900;46077
899177;M;26/07/1973;5;3660;42637
113076;NA;06/06/1963;5;3990;48295
198191;NA;01/01/1900;5;3550;38987
649047;M;21/10/1944;1;2100;14578
809144;M;29/12/1940;5;3800;45213
682346;M;01/01/1900;1;2860;27439
67723;M;01/01/1900;4;4257;111465
685606;M;05/04/1948;1;2381;19899
106415;NA;01/01/1900;5;3910;46335
459633;M;21/09/1960;1;2220;16089
20029;M;22/09/1937;7;9120;68971
754500;M;01/01/1900;5;3850;45743
155841;M;16/06/1945;5;3510;37894
728094;M;25/11/1970;1;2370;19687
244534;NA;12/02/1955;5;3530;108476
85213;M;28/07/1946;5;3800;45319
307133;M;20/09/1960;1;2430;20836
107434;M;01/01/1900;5;3920;46749
964816;F;01/01/1900;5;3640;42229
229618;M;17/05/1948;5;3650;42505
675359;M;01/10/1950;1;2480;22109
652428;M;16/01/1946;1;2990;30614
854998;M;22/03/1956;7;9140;69434
3464;M;10/07/1949;5;3803;45390
121672;M;15/07/1962;5;3583;40168
916910;F;21/06/1963;1;2200;15771
76760;M;02/08/1951;5;3500;37414
659189;F;03/06/1955;1;2930;28970
745453;M;06/05/1948;5;3600;41211
75114;F;01/01/1900;5;3560;39396
761493;M;24/03/1954;7;9130;69327
647021;M;01/06/1942;1;2390;20196
252289;M;15/04/1954;1;2550;23591
87386;M;06/04/1943;5;3590;40370
148633;M;01/01/1900;5;3550;39039
598184;M;05/06/1964;5;3550;38950
205875;M;23/04/1959;5;3582;39959
482314;M;02/11/1950;5;3930;47137
150734;F;14/08/1971;5;3583;40221
148344;F;04/06/1944;5;3530;38489
148152;F;19/09/1967;5;3950;47524
150368;F;23/11/1954;5;3581;39814
150148;F;09/09/1955;5;3665;42793
151877;F;02/10/1968;5;3510;37899
197304;M;12/02/1976;5;3740;44371
153738;F;01/01/1900;5;3971;48065
151219;F;09/02/1960;5;3500;37580
24092;F;29/07/1958;5;3960;47804
793651;M;01/01/1900;5;3500;37554
165892;M;30/04/1952;5;3990;48354
150098;F;28/02/1955;5;3945;47438
785485;M;01/01/1900;5;3545;38832
811883;F;05/07/1962;5;3550;39112
155311;F;01/01/1900;1;2930;28913
770030;M;27/07/1949;5;3583;40137
136257;F;24/06/1950;1;2050;14033
886599;M;26/07/1978;5;3590;40383
72153;F;01/01/1900;5;3540;38757
1132826;F;31/05/1958;1;2220;16036
861524;F;29/06/1959;5;3540;38722
168964;M;26/02/1951;5;3950;47600
160023;F;08/08/1977;5;3600;41096
1163504;F;18/05/1962;5;3700;43742
163983;F;14/04/1968;5;3545;112609
162835;F;20/08/1977;5;3582;40028
161702;F;05/11/1961;5;3620;41295
862362;M;06/01/1955;5;3700;43569
45113;M;12/04/1951;5;3990;48292
156928;M;14/10/1964;5;3740;44637
90119;M;07/03/1949;5;3620;41548
172827;M;03/08/1957;5;3940;47246
166097;F;01/05/1976;5;3550;39030
170940;M;25/07/1953;1;2610;24751
298267;M;30/01/1943;5;3550;39232
364357;M;05/08/1967;5;3920;108302
167561;M;29/03/1952;1;2970;30230
165836;M;02/05/1956;5;3840;45557
792478;M;29/12/1936;1;2600;24405
709097;M;01/01/1900;1;2950;29364
1024912;F;01/01/1900;1;2100;14683
970900;M;01/01/1900;1;2275;17622
108501;M;19/05/1944;5;3930;46913
202798;M;27/02/1959;1;2470;21942
206539;M;22/02/1961;5;3980;48234
207128;M;01/01/1900;1;2260;17354
828204;M;29/07/1947;7;9130;69347
944068;M;24/10/1940;1;2520;22883
32002;M;02/07/1979;1;2900;28284
219325;M;01/01/1900;1;2170;15357
222081;M;21/07/1948;1;2910;28567
800374;F;24/03/1960;1;2350;19385
216283;F;03/11/1961;1;2310;18648
435677;M;01/01/1900;5;3900;46114
232454;M;16/09/1951;5;3590;40378
288470;M;01/01/1900;7;9140;69498
221876;M;31/05/1959;1;2200;15766
46908;F;01/01/1900;5;3700;43773
863105;M;25/05/1947;5;3960;47809
1166779;F;14/11/1969;5;3600;40580
770145;M;01/01/1900;1;2440;20985
688652;M;18/03/1960;1;2920;28778
87106;M;01/01/1900;5;3580;39745
496117;M;01/01/1900;5;3500;37398
418809;M;10/04/1974;1;2570;23886
232795;M;17/10/1970;5;3800;45114
1166888;F;29/09/1986;5;3620;41366
515968;M;10/11/1968;5;3970;47901
515892;M;01/01/1900;1;2450;21524
808428;F;07/07/1949;1;2060;14124
261206;NA;01/01/1900;5;3971;48050
982079;M;01/01/1900;1;2930;28917
291462;M;04/04/1944;5;3500;37752
1125773;F;28/12/1973;1;2910;28580
55293;M;01/01/1900;5;3990;48417
805335;M;10/08/1954;7;9100;68450
772464;M;29/04/1946;1;2940;29280
1134447;F;23/01/1970;1;2400;20653
1103429;M;16/08/1942;7;9170;70225
603986;M;05/07/1962;1;2910;28633
194809;M;10/11/1933;1;2018;13293
7182;M;09/04/1941;1;2150;15059
131133;M;01/01/1900;5;3600;40958
607284;F;01/01/1900;1;2300;18244
467543;F;12/07/1957;1;2950;29308
610256;M;22/07/1950;1;2940;29176
610739;F;01/09/1948;1;2940;29265
611052;M;01/01/1900;2;3360;36317
98557;M;25/06/1944;5;3721;44037
830486;F;01/01/1900;1;2300;18315
434544;F;23/07/1952;5;3590;40364
911988;M;23/07/1977;1;2500;22708
613617;M;05/05/1948;5;3500;37397
613377;F;01/01/1900;1;2560;23655
463149;M;02/05/1943;1;2845;27215
614545;F;27/01/1960;5;3700;43552
993494;M;08/12/1971;1;2950;29507
616310;F;01/01/1900;5;3530;38404
615031;F;31/10/1977;5;3650;42466
826926;M;27/01/1960;1;2960;29962
1164383;M;05/04/1968;5;3500;37507
616708;M;05/06/1957;1;2547;23406
615832;F;09/12/1976;1;2600;24370
617384;M;16/01/1965;5;3665;42716
618347;F;09/03/1975;7;9150;69737
618984;F;28/10/1961;1;2980;30387
1165115;F;08/03/1975;5;3581;39848
104069;F;05/11/1971;5;3840;45583
871773;M;05/07/1963;1;2980;30382
864378;M;16/10/1971;5;3590;40438
620355;M;22/11/1940;1;2650;25446
621153;F;01/01/1900;1;2900;28132
232364;M;16/05/1964;5;3665;42705
192854;M;25/11/1963;5;3971;48034
301076;M;01/01/1900;5;3511;37989
785441;M;02/12/1968;5;3500;37818
621916;NA;01/01/1900;5;3582;40106
624201;M;30/08/1943;5;3570;39586
1167526;F;14/02/1988;5;3500;37525
457775;M;01/01/1900;1;2400;20459
622073;M;07/11/1986;5;3700;43866
283986;M;27/06/1947;1;2220;16094
254998;M;02/08/1970;5;3650;42367
688315;M;01/01/1900;7;9120;107251
364936;F;13/09/1968;5;3581;39910
14363;F;28/03/1957;5;3730;44211
1131258;F;16/08/1948;1;2610;24769
628949;M;01/01/1900;5;3670;42869
715484;M;26/11/1952;5;3980;48205
632109;M;30/08/1953;1;2520;22963
794293;M;01/01/1900;1;2440;21176
931841;M;30/05/1934;1;2970;30053
757736;M;01/03/1941;1;2260;17189
635047;M;01/01/1900;5;3670;42826
632481;F;08/09/1984;5;3500;37729
636475;M;01/01/1900;7;9100;68463
497509;M;15/01/1953;1;2970;30193
604117;F;13/03/1962;7;9111;68792
634825;M;27/03/1967;5;3930;46966
635987;M;16/06/1982;5;3600;40894
769827;M;17/03/1950;5;3600;41072
971424;M;04/01/1957;5;3990;48421
638073;M;23/07/1944;5;3620;41486
720821;M;24/06/1954;1;2650;25341
637132;M;12/01/1953;5;3970;47877
1006047;M;01/01/1900;1;2940;29268
639535;M;01/01/1900;5;3740;44286
638927;M;14/12/1956;5;3840;45681
639560;M;16/01/1956;5;3680;43326
23367;F;01/01/1900;1;2460;21573
843715;M;14/05/1967;2;3400;36803
669438;M;01/01/1900;1;2930;28900
642513;M;01/01/1900;1;2820;26650
642500;M;01/01/1900;1;2920;28776
643218;M;11/01/1934;1;2930;28899
691002;F;01/01/1900;5;3980;48215
867962;M;01/12/1935;5;3580;39772
892496;M;01/01/1900;1;2160;15129
696733;M;01/01/1900;2;1840;10716
755142;M;14/01/1944;5;3950;47542
75197;M;01/01/1900;5;3600;40808
694819;M;01/01/1900;1;2930;29070
68873;M;01/08/1940;5;3910;46331
668086;M;02/08/1944;1;2050;14022
1110928;F;01/01/1900;1;2600;24481
754738;M;01/01/1900;1;2650;25351
710352;NA;01/01/1900;1;2300;18203
199549;M;01/01/1900;7;9170;70327
250603;M;27/09/1949;1;2520;22972
708092;M;11/06/1964;5;3920;46628
715988;F;08/09/1982;5;3680;43212
142873;M;19/10/1928;5;3770;44879
808786;M;01/01/1900;5;3830;110590
1002789;M;14/06/1962;1;2950;29421
36306;M;16/10/1957;5;3545;38902
687443;M;22/06/1964;7;9150;69731
1004057;F;02/07/1959;1;2660;25527
1113948;F;06/04/1965;1;2800;26041
716999;F;17/08/1970;1;2520;23009
734387;M;05/11/1961;1;2930;28917
1003549;M;30/11/1963;1;2260;17419
996482;F;31/10/1948;1;2600;24517
1000401;NA;22/05/1963;1;2560;23859
951331;F;15/11/1961;1;2430;20760
600395;M;14/04/1950;1;2160;15226
41323;M;01/01/1900;1;2930;29070
70134;F;07/01/1978;5;3850;45706
1006860;M;06/12/1960;1;2960;29777
904175;M;27/08/1963;1;2440;20964
226149;M;03/05/1963;5;3798;45021
27994;M;01/01/1900;5;3520;38168
1008809;F;01/01/1900;5;3740;44474
951565;M;29/03/1959;5;3700;43619
1010137;F;01/01/1900;1;2900;28187
102220;M;18/06/1949;5;3891;45977
596997;M;01/01/1900;1;2520;22930
1002547;M;07/05/1950;1;2660;25668
6811;F;25/03/1971;5;3570;39684
365666;M;30/12/1928;5;3730;44233
712777;M;04/12/1967;1;2930;29015
466565;M;01/01/1900;5;3640;42310
760585;F;03/09/1962;1;2200;15658
277402;M;21/06/1945;1;2990;30709
1013419;M;01/01/1900;5;3560;39502
208841;M;05/12/1968;5;3660;42631
1014740;M;21/01/1964;5;3680;43227
1012153;M;21/05/1963;1;2110;14745
1012425;F;12/04/1966;1;2845;27189
1012211;F;26/12/1966;1;2310;18637
1012332;M;07/05/1977;1;2890;102247
307237;M;18/11/1946;1;2650;25345
616817;M;21/09/1975;1;2920;28814
1014269;F;06/10/1976;1;2610;24714
1011504;M;04/12/1953;1;2900;28124
35410;M;01/01/1900;1;2520;22994
657391;M;24/06/1935;1;2980;30570
845088;F;31/03/1958;5;3980;48196
1015585;F;01/01/1900;1;2200;15734
864935;F;19/07/1978;7;9140;69645
1017028;M;24/05/1942;1;2100;14703
868073;M;01/01/1900;5;3582;131015
637894;M;01/01/1900;1;2100;14628
99046;F;11/09/1970;5;3740;44409
808430;F;01/01/1900;1;2960;29980
763469;M;18/05/1949;5;3900;46088
1022606;M;01/01/1900;2;3128;33678
1019188;F;01/01/1900;1;2340;19174
1167075;F;11/06/1966;5;3600;41029
590482;M;01/01/1900;1;2440;21170
1020659;M;01/01/1900;1;2950;29517
264642;M;01/01/1900;1;2630;25131
738866;F;01/01/1900;1;2110;14737
1024807;F;01/01/1900;1;2920;28857
1024876;M;01/01/1900;5;3800;45235
962477;M;26/11/1943;1;2100;14725
1025236;M;05/12/1964;5;3500;37397
723030;M;27/12/1957;1;2100;14458
743220;M;19/10/1967;5;3630;41790
1026128;F;01/01/1900;7;9150;69822
800515;F;01/01/1900;1;2300;18108
797468;M;01/01/1900;5;3600;40622
113840;M;18/02/1956;5;3600;40985
792196;M;23/03/1960;1;2440;21320
1027445;M;30/11/1967;1;2540;23246
24150;F;29/01/1964;5;3500;37402
867537;F;23/05/1959;5;3530;38550
1026583;F;01/12/1951;5;3570;39696
1167350;F;22/04/1987;5;3620;41495
1026960;F;06/06/1950;5;3560;39384
52815;M;15/12/1947;1;2600;110409
1100353;M;15/02/1970;5;3830;45450
1101133;F;01/01/2222;1;2310;18618
56428;M;14/01/1964;1;2100;14677
594963;M;17/04/1951;1;2018;13292
598974;M;11/09/1939;1;2500;22516
1166595;F;21/11/1971;5;3650;42476
855817;M;03/08/1949;1;2920;28753
502092;F;17/12/1972;5;3930;46938
1102273;F;12/01/1952;1;2070;14396
1102601;F;08/01/1982;5;3500;37701
903151;M;01/01/1900;5;3580;39757
842862;M;01/01/1900;5;3520;38307
226733;M;23/03/1952;5;3600;40622
1002767;F;11/07/1966;1;2460;21737
1105045;F;16/01/1987;1;2040;13865
1105213;F;25/05/1990;1;2900;28300
1105394;M;14/01/1947;1;2300;18426
1105448;M;01/01/1900;1;2020;13413
1105477;F;08/10/1973;1;2440;20972
1105478;F;11/05/1976;1;2370;19728
1105537;M;08/07/1957;1;2100;14638
1105538;M;27/07/1961;1;2180;15554
1105597;F;04/03/1982;1;2850;27287
1105608;F;18/05/1961;1;2830;26778
1105611;M;20/11/1980;1;2800;26115
496835;M;01/01/1900;5;3520;38227
1106307;F;01/01/1900;1;2480;22001
1105792;M;06/12/1961;1;2910;28515
452973;F;01/01/1900;5;3511;38030
1166789;M;04/07/1956;5;3500;37707
1107559;M;05/06/1949;1;2520;22811
179906;M;01/01/1900;5;3550;39283
1108079;M;03/03/1960;1;2910;28540
1102233;F;12/12/1958;1;2840;27155
1108701;M;21/08/1928;1;2018;110567
1108942;M;14/06/1943;1;2550;23528
1109134;M;01/01/1900;2;3140;33924
457926;M;07/06/1955;1;2100;14497
1109368;M;07/05/1933;1;2640;25174
1109736;NA;01/01/1900;5;3945;47449
1110356;M;04/10/1940;7;9170;129284
1109261;M;21/04/1941;5;3500;37384
1109062;F;28/02/1958;5;3511;37968
1110654;M;01/01/1900;5;3920;46640
1110679;M;26/03/1981;1;2100;14465
603957;M;01/01/1900;1;2920;28851
682729;M;27/10/1936;1;2200;15640
1111604;M;15/05/1948;5;3970;47948
738882;M;11/05/1952;1;2820;26589
898191;M;26/04/1948;1;2910;28517
592091;F;01/01/1900;5;3640;42283
1110972;F;11/01/1942;1;2610;24810
1111005;M;03/08/1971;1;2400;20606
1111013;M;24/01/1954;1;2440;21021
1111020;M;13/09/1958;1;2440;21274
1112094;M;01/01/1900;1;2910;28556
889205;M;01/01/1900;1;2610;24743
1111271;F;23/07/1981;5;3500;37603
1111296;F;02/10/1975;5;3941;47279
1111615;NA;08/12/1964;5;3650;42502
1111763;F;25/01/1971;5;3500;107912
1112260;F;07/09/1965;5;3910;46304
772422;F;11/06/1953;1;2520;23028
623113;F;03/05/1967;5;3630;41942
1105350;F;22/08/1975;5;3990;48467
1109906;M;21/01/1958;1;2980;30414
809750;M;07/12/1946;5;3500;37367
732899;NA;21/07/1939;1;2960;29987
774529;M;07/11/1936;1;2150;15076
1113568;M;24/11/1929;1;2520;22911
264580;M;01/01/1900;5;3950;47610
1113333;M;17/10/1946;1;2650;25473
1113342;M;24/11/1988;8;8531;55453
999215;F;18/01/1952;5;3600;40965
1114479;F;01/01/1900;1;2170;15274
1115150;M;01/01/1900;5;3660;42659
674926;M;01/09/1968;1;2560;23731
110573;M;01/01/1900;5;3950;47560
883431;F;27/03/1952;5;3970;47955
1110424;F;12/02/1950;1;2140;14824
45513;F;27/11/1962;5;3600;40554
1116625;NA;01/01/1900;1;2500;22658
1117141;M;03/12/1947;1;2550;23474
1117259;M;01/01/1900;5;3530;38443
83238;NA;01/01/1900;5;3550;109230
1117911;M;01/01/1900;1;2220;15937
614192;M;01/01/1900;2;1540;6257
757903;M;01/01/1900;5;3630;41710
1117980;F;21/05/1974;1;2100;14712
635336;M;08/07/1964;7;9111;68757
1117549;M;03/05/1986;1;2550;23611
1118362;M;06/05/1961;1;2400;20414
978871;F;01/02/1951;1;2900;28407
108011;M;01/01/1900;5;3920;46526
202516;M;22/08/1940;5;3510;37868
43599;M;01/01/1900;1;2531;23219
149315;NA;17/02/1948;5;3800;45376
1119624;F;04/05/1955;1;2610;24819
1119873;M;14/06/1955;1;2387;20062
1120106;M;01/01/1900;7;9170;70277
1120107;M;01/01/1900;5;3630;41771
628236;M;09/10/1946;5;3670;42949
876255;M;21/12/1978;2;3220;34956
924560;M;08/06/1944;1;2930;28895
1120786;F;01/01/1900;5;3550;39040
1120894;M;16/08/1934;1;2430;20888
1120372;F;22/11/1967;1;2100;14453
1121006;M;04/01/1965;1;2950;29559
1112296;M;17/05/1962;5;3920;46655
1121227;M;01/03/1962;1;2960;29687
1120343;F;08/11/1959;5;3600;40731
1122142;M;30/12/1958;5;3630;41905
5413;M;01/01/1900;1;2800;26196
1166653;F;23/06/1968;5;3550;39044
1122992;M;27/01/1939;1;2530;23167
1124863;M;24/04/1973;5;3590;40418
189010;M;01/01/1900;5;3920;46904
1125199;M;01/01/1900;1;2650;25357
1125336;M;15/01/1943;1;2830;26773
952126;F;14/06/1948;5;3630;41916
938968;M;25/08/1932;5;3720;43999
190594;M;12/06/1946;5;3630;41811
1126197;M;01/01/1900;1;2860;27562
1126380;F;19/03/1951;1;2500;22484
1126388;F;01/01/1900;1;2560;23655
498054;M;23/01/1965;5;3670;42828
1129326;M;20/10/1941;1;2920;28685
56876;M;19/12/1943;1;2940;29176
501777;M;01/01/1900;5;3600;40824
1129668;F;27/08/1946;1;2600;24405
1130012;F;25/10/1976;1;2200;15711
817424;M;26/08/1961;1;2550;23497
1130720;F;18/09/1963;2;1840;10758
1130900;M;01/01/1900;2;3460;37177
1130944;M;13/07/1936;7;9800;78151
1130848;M;01/01/1900;1;2170;15251
778387;M;01/01/1900;1;2910;28549
1131002;M;14/09/1943;5;3700;43896
944155;F;03/10/1948;5;3700;43650
1131718;M;23/10/1959;5;3700;43788
1131876;M;01/01/1900;1;2480;21988
1017312;M;01/01/1900;7;9120;68956
772714;M;30/12/1941;1;2610;24629
651733;M;18/08/1935;8;8300;50315
1132804;M;07/02/1967;1;2340;19193
1132832;F;04/12/1954;7;9170;70248
26331;F;17/09/1953;5;3582;39916
27918;M;03/07/1936;5;3520;38138
74972;M;05/06/1947;5;3800;45339
156407;M;22/05/1952;5;3600;40508
1130222;F;25/02/1957;5;3520;38074
1130403;F;25/09/1958;5;3560;39390
1133676;M;01/02/1944;1;2930;29070
1133741;M;01/01/1900;7;9120;69202
770532;M;14/09/1944;1;2350;19371
827314;M;07/06/1945;2;3140;33925
149743;M;30/07/1949;1;2288;17969
1133826;M;18/08/1961;5;3950;47486
1134023;F;14/12/1952;7;9120;68963
1133986;M;11/10/1950;1;2960;29678
1134192;M;24/05/1976;1;2600;24547
1134196;M;17/11/1949;1;2400;20568
1134197;M;08/04/1981;1;2100;14725
1134199;F;24/03/1951;1;2430;20870
1134701;M;09/12/1984;1;2860;27500
1134805;F;21/08/1986;1;2660;25601
913232;M;21/07/1946;1;2900;28335
1130881;M;01/01/1900;1;2520;22855
1133050;M;09/05/1964;5;3520;38151
1133070;M;28/09/1968;5;3600;40986
1134654;M;15/10/1962;1;2560;23699
1134691;F;08/05/1959;1;2300;18350
303500;F;01/01/1900;5;3630;41771
528690;M;01/10/1940;1;2220;16061
220436;M;09/08/1964;5;3511;38021
1135960;F;04/08/1982;5;3960;134576
1135980;M;10/02/1987;5;3680;146620
1137760;M;18/07/1945;5;3930;47136
1024385;F;01/01/1900;5;3990;48448
280077;M;10/05/1943;5;3941;47258
1138696;F;01/01/1900;5;3941;47300
1139694;M;01/01/1900;1;2440;20956
1140361;M;06/07/1957;1;2920;28764
1157653;M;01/01/1900;5;3980;48205
1142223;M;01/01/1900;5;3540;38670
1142892;M;11/09/1960;1;2900;28408
952349;F;27/07/1940;2;3010;31425
1154459;F;06/08/1976;5;3800;45345
1146261;M;01/01/1900;5;3990;48441
1147621;M;01/01/1900;5;3740;44332
598070;M;04/05/1961;1;2650;25464
1143256;M;01/01/1900;5;3520;38173
1148002;M;27/09/1955;5;3510;37897
1148060;F;01/01/1900;1;2890;28057
1148599;F;01/01/1900;7;9140;69524
1148661;M;02/02/1939;5;3550;39030
1148998;M;01/01/1900;1;2431;20935
1149106;M;23/12/1952;5;3980;48228
967117;M;18/06/1953;5;3850;45710
1149771;F;23/08/1948;1;2650;25384
1163206;M;02/08/1970;1;2060;14230
799724;M;01/01/1900;5;3530;38403
1149767;M;21/09/1959;1;2660;25745
1150045;M;01/01/1900;5;3600;40517
168550;NA;01/01/1900;5;3620;41333
782965;M;19/09/1959;5;3800;45117
1150113;M;22/08/1967;5;3740;44305
1150307;M;01/01/1900;1;2340;19256
28962;M;01/01/1900;5;3891;45972
855148;NA;01/01/1900;1;2350;19439
68738;M;01/01/1900;5;3770;44894
1138616;F;13/11/1969;5;3890;45939
1152263;M;01/01/1900;1;2480;22032
758645;M;17/02/1951;5;3800;45376
136384;NA;01/01/1900;5;3600;40894
1152495;F;01/01/1900;5;3700;43727
169156;F;01/01/1900;2;1860;11158
1152572;F;07/05/1981;5;3740;137083
233330;M;01/01/1900;5;3700;43913
1153658;M;12/10/1934;1;2100;14494
271634;M;02/05/1956;5;3680;43255
1153742;F;11/07/1964;1;2431;20940
1153781;M;20/11/1948;5;3583;40230
1153814;M;25/06/1948;5;3941;47325
14713;M;02/07/1965;1;2650;25422
184249;F;01/01/1900;1;2220;16071
738497;M;01/01/1900;1;2940;29212
1154635;F;25/02/1965;1;2520;22851
1154838;F;17/09/1979;1;2950;29314
1154852;M;12/09/1980;7;9120;69216
1154316;F;17/05/1956;1;2360;19511
1154318;F;01/01/1900;1;2300;18272
1154338;M;06/04/1968;1;2100;14693
1154345;F;17/12/1953;1;2930;29154
1154412;M;23/10/1979;1;2430;20798
1155162;M;01/01/1900;5;3970;47872
919148;F;13/04/1954;1;2340;19120
760119;M;01/01/1900;5;3890;45923
201643;M;26/03/1938;5;3511;37978
960598;M;01/01/1900;1;2630;25115
1120252;F;01/01/1900;5;3500;37454
1120666;NA;01/01/1900;1;2200;144662
1121722;M;11/05/1944;5;3800;45215
1157655;M;05/10/1988;5;3920;46787
927635;M;01/01/1900;5;3830;45462
1158249;F;01/01/1900;1;2431;20893
733363;M;03/05/1934;1;2382;19998
1158354;M;08/08/1980;5;3540;38722
1158359;F;01/01/1900;5;3740;44376
1158386;M;15/10/1938;1;2440;21001
1158583;M;10/08/1964;5;3941;47279
1158014;F;17/06/1966;1;2170;15468
1158037;F;15/05/1991;1;2600;24526
1158051;F;18/05/1990;1;2910;28603
1159081;M;15/03/1956;1;2450;21426
244207;F;08/11/1971;5;3520;38124
1134088;F;15/07/1966;5;3620;41442
1159640;M;05/12/1953;5;3500;37739
1159322;M;06/05/1950;1;2960;29754
87519;M;01/01/1900;5;3590;40451
1160471;F;26/01/1949;5;3520;38065
1159584;M;26/11/1945;1;2800;26223
758616;M;20/08/1958;5;3700;43688
1161618;F;25/02/1953;1;2150;15080
1162375;M;01/01/1900;1;2490;22152
36727;M;02/06/1942;5;3670;42833
1162118;M;10/07/1954;5;3724;44083
1162240;M;29/01/1989;5;3600;41161
1162355;M;19/05/1963;2;3380;36540
1162418;M;16/08/1990;5;3512;38044
127672;NA;01/01/1900;5;3910;129555
836926;M;13/06/1953;1;2900;28217
1163770;M;01/01/1900;2;3001;31371
855438;M;06/04/1963;1;2910;28544
957312;M;06/11/1948;1;2100;14458
166292;M;25/11/1970;5;3900;46232
1160444;M;14/10/1949;1;2300;18290
1160481;M;19/10/1946;1;2660;25601
1160721;M;19/04/1946;1;2845;27195
1160890;M;03/04/1949;1;2547;23430
1161505;M;21/06/1961;5;3550;38950
611129;M;09/11/1952;5;3631;42048
1161678;M;01/01/1900;5;3600;41238
220583;M;02/02/1936;5;3530;38564
1162162;F;13/09/1966;5;3620;41397
858439;M;01/04/1962;5;3665;42746
1163490;M;07/05/1938;5;3590;40325
1163567;M;16/06/1956;5;3630;41834
985168;M;05/09/1944;1;2000;12972
1164286;M;23/06/1948;1;2018;13263
921418;M;17/11/1984;1;2600;24392
1164160;F;26/05/1980;5;3870;45820
1165296;M;01/01/1900;1;2400;20533
1165394;M;01/01/1900;5;3832;45524
787120;M;20/08/1952;5;3570;39586
1165094;F;22/02/1978;5;3640;42304
1155526;F;04/10/1922;1;2140;14836
776458;F;26/05/1962;5;3511;37993
