ComplaintID;CustomerID;ProductID;ComplaintDate;ComplaintType;SolutionType;FeedbackType
121963;408434;5;05/09/2007;1;;
40361;408434;5;19/11/2007;1;3;5
76895;408434;5;13/10/2008;1;2;4
67890;408434;5;24/07/2008;1;2;2
67962;408434;5;24/07/2008;8;3;
187275;408434;5;23/11/2010;1;2;
50041;417878;1;11/08/2003;1;2;
50067;417878;1;13/08/2003;1;2;
52525;418809;1;12/03/2004;1;2;
75526;418809;7;04/02/2006;1;;
77046;418809;7;01/03/2006;1;;
85967;418809;7;01/07/2006;1;;
93458;418809;7;30/09/2006;1;;
98450;418809;7;16/12/2006;7;;
107537;418809;7;24/03/2007;1;;
53646;418809;7;15/03/2008;7;3;3
132764;418809;7;03/10/2009;2;3;3
132765;418809;7;26/09/2009;2;3;3
132763;418809;7;10/10/2009;2;3;3
132762;418809;7;17/10/2009;1;3;3
92767;418809;7;07/02/2009;7;3;3
74147;418809;7;20/09/2008;3;3;
74770;418809;7;23/09/2008;1;2;5
72705;418809;7;08/09/2008;1;2;3
70666;418809;7;20/08/2008;1;2;2
73550;418809;7;16/09/2008;1;2;3
73551;418809;7;08/09/2008;2;1;
112700;424045;5;05/05/2009;1;1;5
112699;424045;5;04/05/2009;1;1;
163788;424045;5;22/05/2010;1;1;
163609;424045;5;09/06/2010;1;1;
163610;424045;5;30/04/2010;1;1;
163611;424045;5;01/06/2010;1;1;
163787;424045;5;21/05/2010;1;1;
139657;424045;5;08/12/2009;1;1;6
139655;424045;5;28/11/2009;1;1;
131599;424045;5;07/10/2009;1;2;
130819;424045;5;02/10/2009;1;1;
131372;424045;5;05/10/2009;1;1;
131371;424045;5;03/10/2009;1;1;
122661;424045;5;30/07/2009;1;2;
125167;424045;5;20/08/2009;1;1;
126309;424045;5;31/08/2009;2;3;
61802;434876;4;19/09/2005;9;;
111529;434876;4;16/05/2007;1;;
58138;434876;4;26/04/2008;1;3;
115475;434876;;04/06/2009;1;2;
116604;434876;;13/06/2009;1;3;
159181;434876;;03/05/2010;1;1;
190419;434876;;13/12/2010;1;2;4
195136;434876;;27/12/2010;1;2;
194455;434876;;24/12/2010;1;2;
193608;434876;;22/12/2010;1;1;
195137;434876;;24/12/2010;1;1;
197119;434876;;18/12/2010;1;3;
179041;434876;;27/09/2010;1;2;3
58819;446164;8;24/06/2005;1;2;
161235;446164;8;25/05/2010;8;3;2
162168;446164;8;29/05/2010;1;3;
162362;446164;8;02/06/2010;1;2;3
193559;449306;6;22/12/2010;1;2;2
172832;449306;6;18/08/2010;1;2;2
170576;449306;6;03/08/2010;1;2;
101047;450063;6;02/03/2009;9;1;
113454;450392;6;14/05/2009;1;2;3
114259;450392;6;25/05/2009;1;2;4
113456;450392;6;11/05/2009;1;1;
113070;450392;6;11/05/2009;1;2;3
164650;450585;8;19/06/2010;1;1;
50018;450585;8;06/02/2008;1;1;3
137906;451202;3;27/11/2009;1;2;
137907;451202;3;26/11/2009;1;3;
100931;455494;6;02/03/2009;9;1;
93001;455617;4;04/10/2006;1;;
108955;455617;4;17/04/2007;1;;
96108;455810;4;15/11/2006;1;;
100253;457626;4;12/01/2007;1;;
198781;457626;2;10/01/2011;1;1;
67593;458354;4;16/12/2005;1;;
68743;458354;4;12/12/2005;1;;
71850;458354;4;24/12/2005;9;;
75138;458354;4;03/02/2006;7;;
75932;458354;4;11/02/2006;7;;
76756;458354;4;24/02/2006;1;;
78581;458354;4;25/03/2006;7;;
40879;458354;4;22/11/2007;1;2;
61919;458354;4;31/05/2008;7;3;
71069;458709;4;22/12/2005;1;;
73138;458709;4;09/01/2006;1;;
76154;458709;4;15/02/2006;1;;
91702;458709;4;16/09/2006;1;;
194885;459034;8;23/12/2010;1;1;2
194886;459034;8;24/12/2010;1;1;2
67033;459556;4;28/11/2005;1;;
71100;459556;4;10/12/2005;7;;
79588;459556;4;08/04/2006;7;;
83648;459556;4;10/06/2006;1;;
188320;459556;3;30/11/2010;1;1;3
179970;459556;3;01/10/2010;1;1;
72647;459633;7;31/12/2005;1;;
50280;459633;7;02/02/2008;2;3;3
45130;459633;7;29/12/2007;7;1;3
148079;459633;7;30/01/2010;1;1;2
64403;460502;4;16/11/2005;9;;
64331;460502;4;15/11/2005;9;;
64534;460502;4;17/11/2005;9;;
64758;460502;4;18/11/2005;1;;
65488;460502;4;22/11/2005;1;;
69406;460502;4;26/11/2005;1;;
74852;460502;4;31/01/2006;3;;
75087;460502;4;03/02/2006;1;;
93683;460502;4;13/10/2006;1;;
93762;460502;4;16/10/2006;1;;
93850;460502;4;17/10/2006;1;;
94036;460502;4;18/10/2006;9;;
105579;460502;4;06/03/2007;1;;
107722;460502;4;02/04/2007;1;;
76420;460502;;08/10/2008;3;1;
79595;460502;;31/10/2008;1;1;
67329;460502;;18/07/2008;1;1;
67198;460502;;17/07/2008;1;1;
67079;460502;;14/07/2008;1;1;
67080;460502;;15/07/2008;1;1;
67081;460502;;16/07/2008;2;1;
113466;460502;;14/05/2009;1;1;
117999;460502;;30/06/2009;1;1;
190859;460502;;15/12/2010;1;1;
190272;460502;;09/12/2010;1;1;3
190273;460502;;04/12/2010;2;3;3
162084;460502;;31/05/2010;1;2;
165677;460502;;29/06/2010;1;2;
167785;460502;;12/07/2010;1;1;
168178;460502;;15/07/2010;1;1;
155952;460502;;08/04/2010;1;1;
179639;460502;;30/09/2010;1;1;
200834;460502;;21/01/2011;1;1;4
201142;460502;;25/01/2011;1;1;
186582;460612;2;17/11/2010;1;2;
167432;460612;2;09/07/2010;1;1;
167324;460612;2;09/07/2010;1;2;3
169842;460612;2;24/07/2010;1;3;2
121577;460612;2;24/07/2009;1;2;3
82900;460612;2;25/11/2008;1;1;
65363;460612;2;02/07/2008;1;1;
125234;460789;4;06/10/2007;9;;
42886;460789;4;06/12/2007;1;1;
159329;460789;2;04/05/2010;3;2;3
125285;460789;2;24/08/2009;1;1;3
83406;460789;2;25/11/2008;1;1;
197503;461512;8;03/01/2011;1;2;6
159165;462417;3;03/05/2010;1;2;
165964;462417;3;01/07/2010;1;2;3
150062;462417;3;18/02/2010;1;1;3
55141;462823;1;22/09/2004;1;;
56533;462823;1;04/01/2005;9;2;
57731;462823;1;14/04/2005;1;2;
57825;462823;1;20/04/2005;1;2;
57917;462823;1;26/04/2005;1;2;
70055;462823;4;01/12/2005;1;;
123952;462823;7;27/09/2007;1;;
81220;462823;3;14/11/2008;1;2;
157946;463149;3;23/04/2010;1;2;3
154599;463149;3;24/03/2010;1;1;3
159535;463520;8;06/05/2010;1;2;5
120388;463520;8;14/07/2009;1;2;3
93814;463520;8;14/02/2009;1;3;3
61559;463520;8;28/05/2008;1;1;3
144616;463520;8;12/01/2010;1;2;3
67194;463567;4;19/12/2005;1;;
71016;463567;4;22/12/2005;1;;
78326;463567;4;21/03/2006;1;;
95101;463567;4;03/11/2006;1;;
124842;463567;4;09/10/2007;1;;
57637;463567;4;21/04/2008;1;3;
47209;463981;8;01/12/2007;1;1;
64732;463981;8;21/06/2008;1;3;3
119505;464236;4;17/08/2007;9;;
119450;464236;4;16/08/2007;1;;
119591;464236;4;20/08/2007;1;;
82016;464236;;21/11/2008;7;2;
42335;465784;8;01/12/2007;1;1;
75082;465962;6;02/02/2006;1;;
68138;466169;4;13/12/2005;2;;
89709;466169;4;25/08/2006;1;;
91211;466169;4;12/09/2006;1;;
94064;466169;4;14/10/2006;1;;
101605;466169;4;25/01/2007;1;;
183833;466169;;16/10/2010;7;3;
110714;466169;;16/04/2009;1;2;
192089;466169;;20/12/2010;1;2;
192092;466169;;18/12/2010;9;1;
193776;466169;;23/12/2010;1;1;
196909;466169;;31/12/2010;1;2;
193775;466169;;20/12/2010;1;1;
197398;466169;;31/12/2010;7;1;
200498;466169;;15/01/2011;7;1;3
153076;466169;;06/03/2010;7;3;3
175552;466169;;02/09/2010;1;1;
71929;466169;;30/08/2008;7;2;
76229;467543;2;07/10/2008;1;2;
139909;467543;2;11/12/2009;1;2;6
126287;467543;2;29/08/2009;7;3;
146692;467543;2;27/01/2010;1;2;3
147015;467543;2;27/01/2010;1;1;
150213;467543;2;18/02/2010;1;1;3
149755;467543;2;17/02/2010;1;2;3
129293;476717;8;19/09/2009;1;3;3
71515;477393;4;24/12/2005;7;;
55111;482001;1;18/09/2004;1;;
134100;482001;6;24/10/2009;7;1;
122204;482001;6;25/07/2009;7;3;3
109884;482314;8;06/04/2009;1;1;3
111651;482881;7;25/04/2009;7;3;5
149710;482881;7;16/02/2010;1;2;2
143402;482881;7;04/01/2010;3;2;3
59017;483241;1;25/07/2005;9;;
81755;483241;5;12/05/2006;1;;
123764;483241;5;24/09/2007;1;;
52835;483241;5;05/03/2008;3;1;
65843;483241;5;28/06/2008;1;2;
190605;483241;5;27/11/2010;1;1;
190604;483241;5;30/11/2010;3;1;6
92419;494295;4;25/09/2006;1;;
200381;494295;;19/01/2011;1;1;
103032;495850;8;02/03/2009;9;1;
95632;495968;8;02/03/2009;1;1;4
85249;496117;8;23/06/2006;1;;
89699;496117;8;25/08/2006;1;;
89916;496117;8;29/08/2006;1;;
91818;496117;8;19/09/2006;1;;
91662;496117;8;18/09/2006;1;;
158410;496117;8;28/04/2010;1;2;1
196364;496117;8;29/12/2010;1;2;
82222;496117;8;24/11/2008;1;2;2
98988;496215;6;02/03/2009;9;1;
41821;496478;6;30/11/2007;7;2;
197471;496478;6;03/01/2011;3;2;6
197252;496478;6;30/12/2010;3;2;
197250;496478;6;31/12/2010;1;2;
179943;496478;6;25/09/2010;1;1;3
100172;496478;6;02/03/2009;9;1;
141214;496478;6;21/12/2009;1;2;2
54699;496835;8;08/03/2008;1;1;4
122122;496835;8;29/07/2009;2;3;3
120951;497381;8;17/07/2009;1;1;2
95909;497509;2;02/03/2009;1;1;4
99102;497883;6;02/03/2009;9;1;
136335;498253;2;17/11/2009;1;1;3
139713;498253;2;10/12/2009;1;2;3
141168;498807;2;21/12/2009;1;2;2
77594;499880;2;11/10/2008;7;3;
150854;500531;8;25/02/2010;1;2;3
175131;500564;8;01/09/2010;1;2;3
142582;500564;8;24/12/2009;1;2;5
189171;501314;2;03/12/2010;1;1;3
192623;501314;2;17/12/2010;1;1;
189170;501314;2;30/11/2010;1;2;3
195508;501314;2;24/12/2010;1;1;
193571;501314;2;21/12/2010;1;1;
115860;502882;4;16/06/2007;1;;
201937;502939;8;29/01/2011;1;2;6
64118;503367;4;15/11/2005;9;;
52337;505015;1;28/02/2004;1;;
82774;505015;5;30/05/2006;1;;
125037;505015;5;15/10/2007;1;;
125807;505015;5;24/10/2007;1;;
116238;505015;5;12/06/2009;1;2;
158077;505015;5;26/04/2010;1;2;2
140232;505015;5;12/12/2009;1;1;2
140233;505015;5;01/12/2009;7;1;
55688;505015;5;02/04/2008;1;2;3
123671;505015;5;08/08/2009;1;3;
90888;505015;5;26/01/2009;1;1;1
81871;505015;5;12/11/2008;1;1;2
85558;505015;5;22/12/2008;1;2;2
72203;505015;5;30/08/2008;1;1;5
193530;505171;8;22/12/2010;1;2;
134405;505171;8;30/10/2009;1;2;3
87924;505171;8;06/01/2009;1;2;2
68819;505171;8;02/08/2008;1;1;3
68999;505171;8;26/07/2008;1;1;3
104494;512804;8;02/03/2009;9;1;
105026;515359;8;01/03/2007;9;;
49880;515359;8;06/02/2008;1;2;
195564;515625;8;24/12/2010;1;1;
195565;515625;8;20/12/2010;1;1;
165801;515625;8;26/06/2010;1;1;3
141412;515625;8;21/12/2009;1;2;2
67731;516617;4;10/12/2005;7;;
83637;516617;4;10/02/2006;7;;
91608;516617;4;18/09/2006;1;;
101170;516617;4;23/01/2007;1;;
178555;516617;;22/09/2010;2;3;
69876;516617;;13/08/2008;2;3;
158210;528690;7;26/04/2010;1;1;3
158209;528690;7;23/04/2010;2;1;3
173063;528690;7;14/08/2010;1;1;3
144658;528690;7;09/01/2010;1;1;2
147516;528690;7;30/01/2010;1;1;2
80375;536834;4;24/04/2006;1;;
81051;536834;4;04/05/2006;1;;
82183;536834;4;13/05/2006;7;;
83911;536834;4;03/06/2006;1;;
94027;536834;4;14/10/2006;1;;
160613;590482;6;17/05/2010;1;1;
160560;590482;6;17/05/2010;1;2;3
112411;590691;6;24/05/2007;1;;
112615;590691;6;29/05/2007;1;;
185603;590691;6;10/11/2010;1;1;
44506;591333;5;22/12/2007;1;1;5
167422;591333;5;26/06/2010;1;1;4
198321;591333;5;18/12/2010;4;1;
197152;591333;5;18/12/2010;1;3;
133684;591333;5;24/10/2009;2;3;2
154653;591333;5;20/03/2010;1;1;
132574;591333;5;17/10/2009;1;1;2
149669;591333;5;13/02/2010;1;1;2
181761;591602;;04/10/2010;9;1;
181762;591602;;05/10/2010;9;1;
181763;591602;;06/10/2010;9;1;
181765;591602;;08/10/2010;9;1;
181766;591602;;09/10/2010;9;1;
181764;591602;;07/10/2010;9;1;
71101;591602;;23/08/2008;1;1;
71099;591602;;21/08/2008;1;1;
71100;591602;;22/08/2008;1;1;
71104;591602;;25/08/2008;1;2;
73302;591602;;13/09/2008;1;3;
125011;592382;4;12/10/2007;1;;
125082;592382;4;15/10/2007;1;;
125415;592382;4;17/10/2007;1;;
125246;592382;4;16/10/2007;1;;
88048;592382;3;06/01/2009;1;2;3
88049;592382;3;05/01/2009;1;1;1
61688;592426;8;14/09/2005;1;;
78689;593435;4;28/03/2006;1;;
57221;594707;1;02/03/2005;1;;
179258;594955;;28/09/2010;1;2;
179394;594955;;28/09/2010;1;1;
62972;594963;4;07/06/2008;7;3;
64275;594963;4;21/06/2008;1;3;
64637;594963;4;25/06/2008;7;3;
63511;594963;4;14/06/2008;9;2;
73293;594963;;13/09/2008;7;3;
118648;594963;;06/07/2009;1;1;
111759;594963;;25/04/2009;1;2;
183528;594963;;26/10/2010;1;1;
188360;594963;;27/11/2010;1;1;3
190150;594963;;09/12/2010;1;1;4
202072;594963;;31/01/2011;1;1;
151286;595079;2;27/02/2010;1;1;3
151284;595079;2;01/03/2010;1;2;
60524;595262;6;21/05/2008;7;3;
170408;595262;6;02/08/2010;1;1;1
146410;595262;6;23/01/2010;1;1;1
175456;595262;6;02/09/2010;1;2;6
75912;596794;4;13/02/2006;1;;
79387;596794;4;07/04/2006;1;;
84083;596794;4;10/06/2006;1;;
101376;596794;4;20/01/2007;1;;
102295;596794;4;01/02/2007;1;;
104976;596794;4;01/03/2007;1;;
44585;596794;4;28/12/2007;1;2;
65954;596794;4;28/06/2008;1;3;
197371;596794;2;24/12/2010;1;1;
197372;596794;2;31/12/2010;1;1;
150736;596794;2;24/02/2010;1;2;
186782;598070;3;18/11/2010;1;2;3
186879;598070;3;18/11/2010;1;1;3
164989;598070;3;22/06/2010;1;1;
170579;598070;3;30/07/2010;1;1;3
78962;598184;8;25/10/2008;1;1;3
199874;598471;8;17/01/2011;1;2;6
61237;598931;5;02/09/2005;1;;
62976;598974;7;21/10/2005;1;;
73073;598974;7;10/01/2006;1;;
76550;598974;7;21/02/2006;1;;
123406;598974;7;07/08/2009;1;2;
125205;598974;7;25/08/2009;8;3;3
157214;598974;7;19/04/2010;1;2;3
176558;598974;7;07/09/2010;1;1;
176092;598974;7;07/09/2010;1;2;3
105406;599271;8;02/03/2009;9;1;
167420;599838;8;09/07/2010;1;1;3
53875;599953;4;18/03/2008;9;3;2
112850;600395;3;08/05/2009;1;2;
96906;600395;3;06/03/2009;1;1;
53954;607519;1;19/06/2004;1;4;
54071;607519;1;02/07/2004;1;;
75231;607519;3;27/09/2008;1;3;
78010;607519;3;18/10/2008;1;3;
196571;607519;3;24/12/2010;1;2;2
82630;610739;2;25/11/2008;1;2;
161609;611129;8;27/05/2010;1;2;3
161608;611129;8;26/05/2010;1;1;3
59404;612284;1;04/07/2005;1;;
66370;612284;4;29/11/2005;9;;
69573;612284;4;06/12/2005;1;;
69803;612284;4;05/11/2005;1;;
71345;612284;4;10/12/2005;1;;
73742;612284;4;14/01/2006;7;;
107091;612284;4;23/03/2007;1;;
120354;612284;4;24/08/2007;1;;
126054;612284;4;29/10/2007;1;;
124512;612284;4;04/10/2007;2;;
65943;612284;4;28/06/2008;1;3;
74363;613377;7;22/09/2008;1;2;3
79687;613617;8;25/10/2008;1;3;3
141677;614318;6;21/12/2009;1;1;2
114721;615832;;27/05/2009;1;2;
182498;615832;;16/10/2010;1;1;5
155241;615832;;31/03/2010;1;2;3
154646;615832;;20/03/2010;1;1;3
125427;615832;;26/08/2009;1;2;3
81802;615832;;19/11/2008;1;2;
143095;615832;;30/12/2009;1;2;3
143205;615832;;30/12/2009;9;1;3
135101;616817;2;06/11/2009;1;2;3
154529;616817;2;24/03/2010;8;3;
154473;616817;2;24/03/2010;1;2;3
154616;616817;2;25/03/2010;8;3;3
162486;620186;3;29/05/2010;7;3;3
78967;620186;3;18/10/2008;1;1;
78968;620186;3;25/10/2008;1;1;
80695;620186;3;08/11/2008;1;1;
164664;621153;2;21/06/2010;1;2;3
167283;621153;2;03/07/2010;1;3;
197970;621153;2;05/01/2011;1;2;
154362;621153;2;20/03/2010;1;3;5
179139;621153;2;27/09/2010;1;1;
146122;621153;2;21/01/2010;1;2;3
129183;621916;8;23/09/2009;1;2;3
82089;622439;8;15/11/2008;1;3;
85436;622439;8;13/12/2008;1;3;3
93561;622439;8;14/02/2009;1;1;3
175017;623113;8;28/08/2010;9;3;4
126122;623722;4;29/10/2007;2;;
200353;623726;2;19/01/2011;8;3;3
89790;624201;8;05/01/2009;1;3;3
85383;624201;8;19/12/2008;1;2;5
186997;626548;;19/11/2010;1;1;3
82863;627452;2;25/11/2008;1;1;
158105;627452;2;26/04/2010;1;2;6
159201;627452;2;30/04/2010;9;1;
194323;627452;2;24/12/2010;1;1;2
197497;627452;2;03/01/2011;1;2;6
155831;627452;2;07/04/2010;1;2;3
101559;627452;2;02/03/2009;9;1;
140847;627452;2;18/12/2009;1;2;2
141993;627452;2;22/12/2009;1;2;2
141247;627452;2;21/12/2009;1;2;2
156299;632481;8;02/04/2010;1;1;3
156298;632481;8;06/04/2010;9;1;3
89755;634825;8;15/01/2009;1;2;3
93471;634825;8;16/02/2009;1;2;3
86693;634825;8;31/12/2008;1;1;5
80612;635336;3;08/11/2008;1;1;
149041;635987;8;11/02/2010;1;2;2
83426;639535;8;25/11/2008;1;1;
82649;639535;8;24/11/2008;1;1;3
82647;639535;8;25/11/2008;1;2;3
85158;639535;8;17/12/2008;1;2;3
65004;641351;4;21/11/2005;1;;
70761;641351;4;17/12/2005;1;;
76888;641351;4;25/02/2006;7;;
98205;641351;4;19/12/2006;1;;
117836;641351;4;24/07/2007;1;;
82979;641351;;25/11/2008;1;1;
148840;641351;;06/02/2010;1;3;3
175491;641351;;02/09/2010;1;3;
93019;642500;2;09/02/2009;1;1;5
93144;642500;2;11/02/2009;1;2;2
93020;642500;2;10/02/2009;1;2;5
93145;642500;2;10/02/2009;1;1;
167693;642513;7;12/07/2010;1;1;
172911;642513;7;18/08/2010;1;2;3
124648;642513;7;19/08/2009;3;2;3
175329;642513;7;02/09/2010;1;2;3
143577;642513;7;05/01/2010;1;2;3
120515;643218;2;14/07/2009;1;2;
133511;643218;2;23/10/2009;1;2;3
198306;647686;3;16/12/2010;1;1;
156401;647947;2;10/04/2010;1;1;3
60783;648085;6;23/08/2005;9;;
60975;648085;6;29/08/2005;1;;
69353;648359;4;06/12/2005;8;;
69917;648359;4;02/12/2005;1;;
89578;648359;4;23/08/2006;1;;
92411;648359;4;25/09/2006;9;;
114005;648359;4;15/06/2007;1;;
119468;648359;4;16/08/2007;1;;
119472;648359;4;16/08/2007;1;;
186001;648359;;15/11/2010;9;1;
186943;648359;;09/11/2010;1;1;3
186153;648359;;16/11/2010;9;2;
186946;648359;;13/11/2010;7;3;3
186945;648359;;12/11/2010;1;1;3
66552;648674;4;30/11/2005;9;;
70098;648674;4;01/12/2005;8;;
115933;648674;4;03/07/2007;1;;
126766;648674;4;09/11/2007;9;;
57620;648712;1;04/04/2005;1;;
133825;648712;2;26/10/2009;1;1;
133828;648712;2;27/10/2009;1;2;3
133748;648712;2;26/10/2009;1;2;3
142854;648712;2;26/12/2009;1;1;3
94649;649483;4;21/10/2006;9;;
95983;649483;4;13/11/2006;7;;
112753;649483;4;26/05/2007;7;;
121684;649483;4;01/09/2007;7;;
124398;649483;;02/10/2007;1;;
125729;649483;4;20/10/2007;7;;
134731;649483;2;31/10/2009;7;3;3
135334;649604;2;09/11/2009;1;1;4
52466;650565;1;09/03/2004;1;2;
53153;650565;1;19/04/2004;1;;
53172;650565;1;20/04/2004;1;2;
79746;650565;7;12/03/2006;3;;
80288;650565;7;22/04/2006;7;;
85911;650565;7;13/05/2006;1;;
108330;650565;7;06/04/2007;1;;
109158;650565;7;14/04/2007;1;;
108994;650565;4;07/04/2007;1;;
49169;650565;7;26/01/2008;7;3;
55353;650565;7;21/02/2008;1;1;
55355;650565;7;19/02/2008;1;1;
55352;650565;7;22/02/2008;1;1;
55357;650565;7;16/02/2008;1;1;
55354;650565;7;20/02/2008;1;1;
55356;650565;7;18/02/2008;1;1;
40547;650565;7;20/11/2007;1;2;4
92739;650565;7;07/02/2009;1;3;5
165349;650565;7;25/06/2010;3;1;3
137336;650565;7;21/11/2009;1;3;3
68845;650611;4;09/12/2005;1;;
77875;650611;4;14/03/2006;1;;
82824;650611;4;29/05/2006;4;;
88238;650611;4;29/07/2006;4;;
89553;650611;4;19/08/2006;2;;
175179;650611;3;01/09/2010;1;1;
175438;650611;3;02/09/2010;1;2;
51950;650636;4;23/02/2008;7;1;
43875;650636;4;15/12/2007;7;1;
41443;650636;4;27/11/2007;1;3;
82470;651251;7;23/05/2006;1;;
88780;651251;7;10/08/2006;1;;
89745;651251;7;25/08/2006;1;;
89698;651251;7;25/08/2006;1;;
119135;651251;7;10/08/2007;1;;
123312;651251;7;15/09/2007;1;;
75787;651251;7;03/10/2008;1;2;6
81330;651251;7;14/11/2008;3;1;
79465;651251;7;31/10/2008;1;2;
79039;651251;7;28/10/2008;1;2;5
81091;651251;7;13/11/2008;3;1;3
81092;651251;7;14/11/2008;1;2;5
110172;651251;7;09/04/2009;9;2;5
190631;651251;7;13/12/2010;1;1;6
135832;651251;7;13/11/2009;1;2;6
181433;651617;6;09/10/2010;1;2;3
101399;651617;6;02/03/2009;9;1;
133127;651733;5;22/10/2009;1;2;
130962;651733;5;06/10/2009;1;2;
127727;651733;5;11/09/2009;1;2;3
177413;651733;5;14/09/2010;1;2;
178436;651733;5;21/09/2010;1;1;
177577;651733;5;15/09/2010;2;2;
178847;651733;5;24/09/2010;1;2;2
91879;651734;5;20/09/2006;1;;
54872;651953;1;03/09/2004;1;;
54881;651953;1;03/09/2004;5;;
54884;651953;1;03/09/2004;5;;
55903;651953;1;15/11/2004;1;;
56004;651953;1;19/11/2004;1;;
56033;651953;1;22/11/2004;1;;
56075;651953;1;22/11/2004;1;;
56106;651953;1;24/11/2004;1;;
56129;651953;1;24/11/2004;1;;
61832;651953;4;20/09/2005;2;;
86525;651953;4;10/07/2006;5;;
86430;651953;4;10/07/2006;1;;
98914;651953;4;02/01/2007;1;;
115790;651953;4;03/07/2007;1;;
122652;651953;4;12/09/2007;1;;
122836;651953;4;13/09/2007;1;;
108576;651953;2;25/03/2009;1;2;
71213;651978;4;23/12/2005;1;;
191387;651978;;04/12/2010;1;3;
71360;652117;4;10/12/2005;7;;
70720;652117;4;17/12/2005;9;;
73466;652117;4;13/01/2006;1;;
73487;652117;4;13/01/2006;5;;
74439;652117;4;25/01/2006;7;;
80846;652117;4;29/04/2006;1;;
89994;652117;4;26/08/2006;1;;
109697;652117;4;21/04/2007;1;;
94078;652117;;19/02/2009;1;2;
91622;652117;;29/01/2009;1;3;
70706;652117;;25/07/2008;1;1;
70707;652117;;26/07/2008;1;1;
183529;652117;;27/10/2010;1;2;3
183630;652117;;27/10/2010;1;1;3
163003;652117;;07/06/2010;1;3;
163002;652117;;04/06/2010;1;1;
74842;652199;4;31/01/2006;1;;
100850;652199;4;18/01/2007;1;;
108462;652199;4;10/04/2007;1;;
64401;652199;4;24/06/2008;1;2;
196900;652199;2;31/12/2010;1;2;
201952;652199;2;31/01/2011;1;2;
60349;652668;4;17/05/2008;1;3;3
119347;653492;6;04/07/2009;1;1;3
119344;653517;6;04/07/2009;1;1;3
48813;653665;1;23/04/2003;1;4;
83087;653665;3;26/11/2008;1;3;
83126;653665;3;26/11/2008;1;1;
83122;653665;3;27/11/2008;1;2;
144443;653824;3;11/01/2010;3;2;
101108;654238;6;02/03/2009;9;1;
68426;655140;4;12/11/2005;2;;
92096;655140;4;16/09/2006;1;;
115195;655165;4;27/06/2007;1;;
114897;655165;4;21/06/2007;9;;
182502;655165;;19/10/2010;1;2;3
182665;655165;;15/10/2010;1;1;
183203;655165;;25/10/2010;1;2;3
65340;655165;;02/07/2008;1;2;
52862;655856;1;25/03/2004;2;;
160210;655856;2;12/05/2010;1;2;3
160270;655856;2;12/05/2010;1;1;
97075;655856;2;07/03/2009;1;1;6
64899;655909;4;21/11/2005;1;;
66584;655909;4;30/11/2005;1;;
66300;655909;4;28/11/2005;2;;
67578;655909;4;16/12/2005;3;;
68286;655909;4;13/12/2005;1;;
68493;655909;4;12/12/2005;1;;
68891;655909;4;09/12/2005;9;;
69823;655909;4;05/12/2005;9;;
69965;655909;4;02/12/2005;1;;
70019;655909;4;01/12/2005;1;;
85064;655909;4;22/06/2006;1;;
86632;655909;4;11/07/2006;1;;
87481;655909;5;24/07/2006;1;;
86543;655909;4;10/07/2006;1;;
87112;655909;5;17/07/2006;1;;
95818;655909;4;09/11/2006;2;;
111910;655909;4;22/05/2007;1;;
111099;655909;4;11/05/2007;2;;
111427;655909;4;15/05/2007;1;;
112243;655909;4;22/05/2007;5;;
126934;655909;4;13/11/2007;1;;
125380;655909;4;13/10/2007;1;;
125515;655909;4;18/10/2007;1;;
41554;655909;4;28/11/2007;1;1;
43590;655909;4;14/12/2007;1;2;
157292;655909;;19/04/2010;2;3;3
157607;655909;;21/04/2010;1;1;3
158725;655909;;30/04/2010;1;2;
159452;655909;;05/05/2010;1;1;
159346;655909;;04/05/2010;1;1;
150319;655909;;22/02/2010;2;3;3
120902;655909;5;17/07/2009;1;1;5
142059;655909;5;21/12/2009;1;1;2
142060;655909;5;22/12/2009;1;1;2
143696;655909;5;05/01/2010;1;1;4
85575;655949;4;01/07/2006;1;;
55829;655949;4;03/04/2008;1;1;
55830;655949;4;03/04/2008;2;3;
136820;655949;;20/11/2009;1;2;3
134845;655949;;05/11/2009;1;2;3
108659;655949;;25/03/2009;1;1;
108581;655949;;25/03/2009;1;2;
98638;656889;6;02/03/2009;9;1;
119579;657055;6;04/07/2009;1;1;3
104104;657277;4;17/02/2007;1;;
108538;657277;4;07/04/2007;2;;
51835;657277;4;23/02/2008;7;3;
44021;657277;4;19/12/2007;1;2;
44020;657277;4;18/12/2007;1;1;
43958;657277;4;18/12/2007;1;3;
44071;657277;4;19/12/2007;1;3;
134586;657277;3;02/11/2009;1;2;3
134497;657277;3;02/11/2009;1;2;3
134656;657277;3;03/11/2009;1;2;
134716;657277;3;03/11/2009;1;1;5
134717;657277;3;02/11/2009;9;1;
128832;657277;3;21/09/2009;1;2;
72495;657277;3;02/09/2008;1;1;
71982;657277;3;30/08/2008;1;1;
71979;657277;3;01/09/2008;1;1;
72496;657277;3;03/09/2008;1;1;
157289;657317;3;19/04/2010;1;1;3
161699;657317;3;22/05/2010;7;3;
118818;657399;4;06/08/2007;1;;
118466;657399;4;01/08/2007;9;;
43017;657545;4;01/12/2007;1;1;
43034;657545;4;03/12/2007;1;1;
43035;657545;4;08/12/2007;1;1;
43037;657545;4;10/12/2007;1;1;
41996;657545;4;01/12/2007;1;3;4
111563;657599;4;18/05/2007;7;;
82782;657599;2;25/11/2008;1;2;
